paper_id,title,status,pred_score,gt_avg_score,abs_error,cost_usd,openrouter_calls,input_tokens,output_tokens,total_tokens,job_id,review_path,error,pred_decision,gt_binary,gt_score_0,gt_score_1,gt_score_2,gt_score_3,gt_score_4,gt_score_5,gt_score_6
wSbVv6xaRr,Communication-Efficient and Private Federated Learning via Projected Directional Derivative,completed,5.0,4.0,1.0,0.02958465,23,2553909,17688,2571597,264f245f-8ab6-4581-9061-504fc2725238,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/wSbVv6xaRr.md,,,Reject,4.0,4.0,4.0,,,,
wUzBBsrdB1,Sparse but Wrong: Incorrect L0 Leads to Incorrect Features in Sparse Autoencoders,completed,6.0,5.0,1.0,0.0304355,27,2948609,17307,2965916,222377b4-f184-4c5b-9c3d-2f70e0dd388f,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/wUzBBsrdB1.md,,,Reject,8.0,4.0,6.0,2.0,,,
v4bQPw4aTW,AdaBoN: Adaptive Best-of-$N$ Alignment,completed,6.0,4.5,1.5,0.0361724,38,3930428,23433,3953861,57c30135-a07f-4683-adc1-ffc4e2d51bab,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/v4bQPw4aTW.md,,,Reject,6.0,4.0,4.0,4.0,,,
vGkXf8nvt9,Forget-to-Focus: Can unlearning Improve Domain Specialization in LLMs?,completed,6.0,4.67,1.33,0.03567844,31,3247600,26151,3273751,99ef88d6-86cc-43e9-8edf-9695832da110,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/vGkXf8nvt9.md,,,Reject,4.0,6.0,4.0,,,,
wA6dvVnKe8,Model-agnostic Adversarial Attack and Defense for Vision-Language-Action Models,completed,5.0,3.0,2.0,0.03189973,28,2894418,24293,2918711,af44e48e-f9e0-4f23-be38-14bd4e78395a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/wA6dvVnKe8.md,,,Reject,2.0,2.0,6.0,2.0,,,
vPSiCA3CkD,Nesterov Finds GRAAL: Optimal and Adaptive Gradient Method for Convex Optimization,completed,6.0,7.5,1.5,0.0377383,35,4003773,28417,4032190,9a52c1fb-0c59-4088-8b60-0a6298b5f0c5,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/vPSiCA3CkD.md,,,Accept,8.0,10.0,6.0,6.0,,,
wVGfJxM2Nz,Structure-Preserving Machine Learning of Dynamical Systems: A Case for Smaller Models,completed,5.0,2.0,3.0,0.03305274,26,2762177,27421,2789598,57c55665-7383-439b-ae9a-dae443011114,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/wVGfJxM2Nz.md,,,Reject,2.0,2.0,2.0,2.0,,,
wkVsKDnl4s,HighClass: Efficient Metagenomic Classification via Quality-Aware Token Mapping and Sparsified Indexing,completed,5.5,1.0,4.5,0.03011586,28,2646562,23811,2670373,730b6c0b-5dff-49d4-857d-55202df97efc,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/wkVsKDnl4s.md,,,Reject,2.0,0.0,2.0,0.0,,,
xVB9AivJa5,"Blueprint-Bench: Comparing spatial intelligence of LLMs, agents and image models",completed,5.0,1.33,3.67,0.02938386,24,2543397,18840,2562237,92574971-e36e-47b9-91c7-e0e474a96546,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/xVB9AivJa5.md,,,Reject,0.0,2.0,2.0,,,,
y7VeiCT7HG,Probability of Matching for Pareto Coverage,completed,5.0,3.0,2.0,0.02847268,19,1985074,19971,2005045,9830c047-e8fa-4631-8aae-479aebf44f81,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/y7VeiCT7HG.md,,,Reject,4.0,2.0,2.0,4.0,,,
x6bG2Hoqdf,CALM: Co-evolution of Algorithms and Language Model for Automatic Heuristic Design,completed,6.0,5.5,0.5,0.03377689,27,3038368,24690,3063058,a9955fb3-210e-4c44-a860-51c758be454d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/x6bG2Hoqdf.md,,,Accept,8.0,2.0,8.0,4.0,,,
x6iodYWNty,Neural Predictor-Corrector: Solving Homotopy Problems with Reinforcement Learning,completed,6.0,5.33,0.67,0.0330636,33,3339142,22848,3361990,6e67a539-37bc-4a02-8bf9-b8e5d3749143,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/x6iodYWNty.md,,,Accept,6.0,6.0,4.0,,,,
yBFXOZPESZ,Ano : Faster is Better in Noisy Lanscapes,completed,4.0,4.0,0.0,0.03326279,25,2946618,20999,2967617,ad6ade88-fb00-4bdd-8dc3-2a072444475d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/yBFXOZPESZ.md,,,Reject,4.0,6.0,4.0,2.0,4.0,,
xDO0239YOm,Title: HypoGeneAgent: Hypothesis Language Agent for Gene-set Cluster Resolution Selection Using Perturb-seq Datasets,completed,5.0,1.33,3.67,0.03286404,31,3119978,26724,3146702,2441c3d5-75d6-4074-956f-717fafb95068,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/xDO0239YOm.md,,,Reject,2.0,0.0,2.0,,,,
xFo13SaHQm,WithAnyone: Toward Controllable and ID Consistent Image Generation,completed,6.0,6.5,0.5,0.03811658,28,3495476,27768,3523244,109f4762-ab9b-48d4-8872-e2d720957a52,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/xFo13SaHQm.md,,,Accept,6.0,6.0,6.0,8.0,,,
yjrVOxjkDR,Persona Features Control Emergent Misalignment,completed,6.0,7.5,1.5,0.0318642,27,2992810,19125,3011935,9ac0ebba-49be-4886-ace3-2d2a15cc8821,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/yjrVOxjkDR.md,,,Accept,8.0,8.0,6.0,8.0,,,
yR5QX5cTEy,Efficient AllReduce with Stragglers,completed,6.5,5.0,1.5,0.03656167,28,3554682,21902,3576584,811a660b-66db-4548-9016-6504c3ad199a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/yR5QX5cTEy.md,,,Reject,4.0,6.0,8.0,2.0,,,
yBpzF8hp3J,Differentially Private Domain Discovery,completed,6.0,6.5,0.5,0.03391854,23,2653785,26505,2680290,a3b43d44-f7d8-434c-a9fb-977abf7c9388,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/yBpzF8hp3J.md,,,Accept,6.0,6.0,6.0,8.0,,,
yPfBP3EFGG,STNAdam: Stochastic Two-track Nesterov-Accelerated Adaptive Momentum Estimation,completed,5.0,3.5,1.5,0.03696957,27,3369497,23502,3392999,d8621ef0-fe2a-42c2-a471-c0b77d4b0422,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/yPfBP3EFGG.md,,,Reject,4.0,4.0,2.0,4.0,,,
yEpE0QPpf8,Grounding-IQA: Grounding Multimodal Language Model for Image Quality Assessment,completed,5.0,5.5,0.5,0.03801222,33,3937075,25175,3962250,4bdfd110-c8cb-4e9e-b8ff-67334ff1a41d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/yEpE0QPpf8.md,,,Accept,2.0,8.0,8.0,4.0,,,
zHdKaF3ZM7,Weight-Space Linear Recurrent Neural Networks,completed,5.5,7.2,1.7,0.03117723,27,2847894,20702,2868596,679a57fb-2e98-4386-82de-4f0bedb63101,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/zHdKaF3ZM7.md,,,Accept,8.0,8.0,6.0,6.0,8.0,,
zqA7Q9Q21L,R2PS: Worst-Case Robust Real-Time Pursuit Strategies under Partial Observability,completed,6.0,5.6,0.4,0.0296363,24,2644155,17657,2661812,e0b16f31-ab56-42c1-b2ca-876fe91f6988,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/zqA7Q9Q21L.md,,,Accept,8.0,4.0,4.0,8.0,4.0,,
zKQSyT7a7n,Visuo-Tactile World Models,completed,6.0,6.0,0.0,0.03334933,31,3182657,25718,3208375,a771ff0a-76f0-4e20-a058-5d5d444dcfa1,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/zKQSyT7a7n.md,,,Reject,6.0,8.0,4.0,6.0,,,
zNH3Sf404X,Quality over Quantity: Semi-Supervised Detection of Illicit Bitcoin Flows via Feature Engineering,completed,5.5,1.33,4.17,0.03182848,26,2848553,21444,2869997,31a8b21c-29ef-4c08-8e1e-6ce32af25d00,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/zNH3Sf404X.md,,,Reject,2.0,0.0,2.0,,,,
zS1bPtMlt9,RePL: Pseudo-label Refinement for Semi-supervised LiDAR Semantic Segmentation,completed,5.0,6.0,1.0,0.03455757,30,3380855,24826,3405681,033b6129-28c3-4c19-a709-039fed0aaa5f,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/zS1bPtMlt9.md,,,Reject,8.0,6.0,4.0,,,,
zt7IPzsXrT,"Forget Many, Forget Right: Scalable and Precise Concept Unlearning in Diffusion Models",completed,6.0,5.0,1.0,0.03180645,26,2255355,16498,2271853,a3004fab-a3c2-41e0-abb1-1c6374766d90,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/zt7IPzsXrT.md,,,Accept,6.0,6.0,4.0,4.0,,,
zftquoHTgS,SmartSwitch: Advancing LLM Reasoning by Overcoming Underthinking via Promoting Deeper Thought Exploration,completed,6.0,4.0,2.0,0.03510375,31,3459929,25687,3485616,5f83ab35-7cac-40d6-be5c-50e91c39dfeb,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/zftquoHTgS.md,,,Reject,8.0,2.0,4.0,2.0,,,
zwfpyw345l,Hierarchical Code Embeddings with Multi-Level Attention for Reinforcement Learning State Representation,completed,4.0,0.5,3.5,0.03042595,28,2657770,25022,2682792,426bd417-04b1-46fe-8649-b660f4a9d8b5,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/zwfpyw345l.md,,,Reject,0.0,0.0,2.0,0.0,,,
